,Unnamed: 0,id_tweet,isFavorable,id_politico,text,time,nome_principal,twitter,classe politica,nome_partido,estado,regiao,Id_politico,nome_semacento
1588,1588,34829,1,480,"Ainda iremos avaliar o texto da MP de endurecimento da cobrança dos devedores da Previdência. Somos favoráveis à medida. Sempre bom lembrar: Devedor tem que pagar. Mas não resolve o rombo.

E nos ajudem a cobrar o PT, partido que mais deve ao INSS hoje, + de R$9 milhões.",2019-03-20 22:11:41,TIAGO MITRAUD,tiagomitraud,deputado federal,NOVO,MINAS GERAIS,SUDESTE,354,TIAGO MITRAUD
1589,1589,34830,1,480,"Recebemos hoje a proposta do governo para a nova previdência dos militares.
Traz avanços, mas a economia é mto pequena considerando tbm o reajuste da carreira. Tampouco podemos mais aceitar benefícios como a integralidade e paridade. Vamos propor ajustes.

https://t.co/uo7P96YDDK",2019-03-20 21:52:15,TIAGO MITRAUD,tiagomitraud,deputado federal,NOVO,MINAS GERAIS,SUDESTE,354,TIAGO MITRAUD
1590,1590,34833,-1,484,"Não é só a Reforma da Previdência, mas o pacote absurdo do Ministro Moro parece também estar perdendo força na Câmara. Até os aliados do governo já começam a perceber isso. Ainda assim precisamos estar atentos ao que vem de lá.
https://t.co/eAPEZPi2FM",2019-03-21 01:12:37,TÚLIO GADÊLHA,tuliogadelha,deputado federal,PDT,PERNAMBUCO,NORDESTE,357,TULIO GADELHA
1591,1591,34847,1,500,"Quando eu vejo partidos fechando questão contra a reforma da previdência, eu lembro da época do PT sendo contra o Plano Real só para ser do contra. Oposição por oposição, pouco se importando com o País... Irresponsabilidade pura, eu digo. #ReformaDaPrevidencia",2019-03-20 22:17:44,VINICIUS POIT,viniciuspoit,deputado federal,NOVO,SÃO PAULO,SUDESTE,366,VINICIUS POIT
1592,1592,34872,-1,8,"Texto de reforma da previdência dos militares consolida proposta de Bolsonaro: aposentadoria do setor privado se transforma em “regime de capitalização”, ou seja, privatiza para bancos ganharem dinheiro, acaba a do funcionalismo civil, dos rurais, da educação. Vai ser derrotado!",2019-03-21 13:30:29,AFONSO FLORENCE,AfonsoFlorence,deputado federal,PT,BAHIA,NORDESTE,2,AFONSO FLORENCE
1593,1593,34883,-1,37,"Na manhã de hoje, fizemos uma articulação com as lideranças do PSOL, PCdoB, PT e PSB para alinhar a unificação de ação contra a Reforma da Previdência proposta por Bolsonaro.
@lidicedamata @pauloteixeira13 @Glauber_Braga @julianopsol50 @jandira_feghali @wsorrentino @fernandapsol https://t.co/GC0omoUuPS",2019-03-21 13:55:13,ANDRE FIGUEIREDO,andrepdt12,deputado federal,PDT,CEARÁ,NORDESTE,22,ANDRE FIGUEIREDO
1594,1594,34909,1,109,"Em Valência, Espanha, um policial da Guarda Nacional, com 2 anos de serviço, ganha 1.700 euros (R$ 7.200,00), escala de serviço 8 horas, escala 7 x 7 dias e aposenta com 25 anos. Alguém quer comentar ?
@PSL_Nacional @pslnacamara #Previdencia",2019-03-21 14:09:55,CORONEL TADEU,coroneltadeu,deputado federal,PSL,SÃO PAULO,SUDESTE,75,CORONEL TADEU
1595,1595,34944,-1,187,"O futuro que o governo Bolsonaro quer para o Brasil é de idosos precarizados, sem mínimas condições de sustento. Isso já acontece no Chile, que depois de quase 40 anos de um reforma da previdência imposta, sente a perversidade de suas consequências. Vamos aumentar a resistência!",2019-03-21 14:17:37,FERNANDA MELCHIONNA,fernandapsol,deputado federal,PSOL,RIO GRANDE DO SUL,SUL,127,FERNANDA MELCHIONNA
1596,1596,34967,-1,269,"GRANDE DIA DE MOBILIZAÇÃO CONTRA A REFORMA DA PREVIDÊNCIA!

No Ceará vamos ter atos em mais de 60 cidades, em Fortaleza estaremos na Praça da Imprensa, a partir das 08h da manhã! https://t.co/W3MhR8YZyw",2019-03-21 15:11:21,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
1597,1597,34968,-1,269,"GRANDE DIA DE MOBILIZAÇÃO CONTRA A REFORMA DA PREVIDÊNCIA! -
No Ceará vamos ter atos em mais de 60 cidades, em Fortaleza estaremos na Praça da Imprensa, a partir das 8h da manhã! https://t.co/Qqu3bIuapH",2019-03-21 15:03:12,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
1598,1598,34972,0,271,"O combate ao crime é importantíssimo, porém teremos que optar qual das batalhas vamos lutar, a da previdência ou  o do crime.",2019-03-21 14:07:30,JOSÉ MEDEIROS,josemedeirosmt,deputado federal,PODE,MATO GROSSO,CENTRO-OESTE,195,JOSE MEDEIROS
1599,1599,34981,0,301,"Temas saúde, educação e #reformadaprevidência estão entre as preocupações do Fórum e estarão na pauta de debates da @comissaodoidoso @camaradeputados @PSBNacional40 @psbnacamara",2019-03-21 13:58:58,LÍDICE DA MATA,lidicedamata,deputado federal,PSB,BAHIA,NORDESTE,234,LIDICE DA MATA
1600,1600,35009,-1,402,"PT, PSB, PDT, PCdoB, PSOL e Rede lançarão na próxima terça-feira a frente de esquerda para defender o Brasil, a Constituição e a previdência pública contra os ataques do governo Bolsonaro. https://t.co/vD16EVRM3X",2019-03-21 14:01:57,PAULO TEIXEIRA,pauloteixeira13,deputado federal,PT,SÃO PAULO,SUDESTE,289,PAULO TEIXEIRA
1601,1601,35023,0,440,RT @lulonobra: Reforma da previdência dos militares atrelada à reestruturação e sem mexer em integralidade é o famoso trocar seis por meia…,2019-03-21 14:23:14,RODRIGO COELHO,coelho_rodrigo,deputado federal,PSB,SANTA CATARINA,SUL,325,RODRIGO COELHO
1602,1602,35029,-1,449,"Avalio que tratar reformulação de carreira junto com previdência dos militares foi um equívoco. Entendo que é uma categoria especial, mas a questão da carreira deveria ser tratada de forma separada. https://t.co/tLyyJgMRY0",2019-03-21 14:06:31,RUBENS BUENO,rubensbuenopps,deputado federal,PPS,PARANÁ,SUL,331,RUBENS BUENO
1603,1603,35030,-1,450,"Amanhã, sexta-feira será o Dia Nacional de Luta em Defesa da Previdência. Em todo país os trabalhadores estão organizados para mostrar para que não vão aceitar as perversas condições crueis e injustas impostas nesta proposta de reforma da Previdência.

https://t.co/jc8uLkQFKb",2019-03-21 13:49:30,RUBENS OTONI,rubensotoni,deputado federal,PT,GOIÁS,CENTRO-OESTE,332,RUBENS OTONI
1604,1604,35034,-1,454,"Michel Temer foi preso. Junto com ele, Moreira Franco e espero que o Padilha. Não esquecemos que foi o presidente da ref. trabalhista, PEC do Teto e da proposta de Ref. da Previdência. Um corrupto inimigo dos trabalhadores que agora vai pro lugar onde já deveria ter ido antes.",2019-03-21 14:38:33,SÂMIA BOMFIM,samiabomfim,deputado federal,PSOL,SÃO PAULO,SUDESTE,346,SAMIA BOMFIM
1605,1605,35050,-1,484,"O presidente tenta convencer a população que a Reforma da Previdência será igual para todos. Pede sacrifício aos trabalhadores celetistas e servidores públicos, mas dá um jeito de aliviar para os militares. Essa Reforma de Bolsonaro não tem condições de passar.",2019-03-21 13:49:30,TÚLIO GADÊLHA,tuliogadelha,deputado federal,PDT,PERNAMBUCO,NORDESTE,357,TULIO GADELHA
1606,1606,35109,1,26,"Bom dia, pessoal 

É hoje (22/3), a partir das 9:30h, tentaremos responder a sua dúvida ao longo do dia junto com especialistas. 

Faça sua pergunta utilizando a hashtag #PergunteSobrePrevidência

#timeAlexis https://t.co/MvSROgTqYo",2019-03-22 10:30:33,ALEXIS FONTEYNE,alexisfonteyne,deputado federal,NOVO,SÃO PAULO,SUDESTE,14,ALEXIS FONTEYNE
1607,1607,35110,1,26,"#PergunteSobrePrevidência

Não se engane, para cálculo da previdência, devemos levar em conta a expectativa de sobrevida e não a expectativa de vida.

Nesse vídeo eu explico a diferença entre elas.

Assista ao vídeo completo aqui https://t.co/GkGFhYND2p https://t.co/3psysZY6iE",2019-03-21 22:01:33,ALEXIS FONTEYNE,alexisfonteyne,deputado federal,NOVO,SÃO PAULO,SUDESTE,14,ALEXIS FONTEYNE
1608,1608,35159,-1,57,"Irritado com Carlos Bolsonaro, Rodrigo Maia avisa que está fora da articulação para reforma da Previdência | Revista Fórum https://t.co/mF1knmPhNA",2019-03-22 12:03:34,BETO FARO,betofaropt,deputado federal,PT,para,NORTE,37,BETO FARO
1609,1609,35161,-1,57,"Todos contra a Reforma da Previdência.
Junte-se à Mobilização Nacional

#22demarço https://t.co/z5N6CsnaX6",2019-03-21 21:00:50,BETO FARO,betofaropt,deputado federal,PT,para,NORTE,37,BETO FARO
1610,1610,35162,-1,57,Todos contra a Reforma da Previdência. Junte-se à Mobilização Nacional. https://t.co/YO3vKEeCKC,2019-03-21 20:52:01,BETO FARO,betofaropt,deputado federal,PT,para,NORTE,37,BETO FARO
1611,1611,35222,1,82,"@4D454F57 @Dantezudo Meu amigo, entenda uma coisa. Ninguém aqui está encantado com cargo. Vocês estão de fora, vocês podem porrar à vontade o Maia. Infelizmente ele é o presidente da câmara e ele pauta o q quiser. Temos a reforma da previdência para votar. Se o Maia não quiser, a previdência não vota",2019-03-22 00:38:43,CARLOS JORDY,carlosjordy,deputado federal,PSL,RIO DE JANEIRO,SUDESTE,60,CARLOS JORDY
1612,1612,35235,-1,85,"22/3 é dia de LUTA: mobilização nacional contra reforma da Previdência.  Reaja agora ou morra trabalhando. 
Sexta-feira, 22/3, às 17h no MASP, em São Paulo. #ReformaDaPrevidênciaNão #luta https://t.co/TSfW8vPSiI",2019-03-21 18:59:03,CARLOS ZARATTINI,carloszarattini,deputado federal,PT,SÃO PAULO,SUDESTE,63,CARLOS ZARATTINI
1613,1613,35241,0,95,"Ontem, 20 de março, o presidente @jairbolsonaro entregou pessoalmente o projeto de lei da reforma da Previdência dos militares na Câmara dos Deputados. Estou disponibilizando o projeto na íntegra em meu site para que você possa ler, entender e dar a sua opinião sobre. https://t.co/2Qbl61qOR2",2019-03-21 22:11:21,CELSO SABINO,celso_sabino,deputado federal,PSDB,para,NORTE,68,CELSO SABINO
1614,1614,35283,-1,124,Temer é um criminoso conhecido e ainda possui relações profundas com o congresso. Que sua prisão e a de Moreira Franco atrapalhem bastante a absurda proposta de reforma da previdência de Bolsonaro. O povo não pode pagar novamente a conta da podridão da política nacional.,2019-03-21 16:13:13,DAVID MIRANDA,davidmirandario,deputado federal,PSoL,RIO DE JANEIRO,SUDESTE,88,DAVID MIRANDA
1615,1615,35318,1,163,"Precisamos garantir segurança previdênciária aos policiais e seus familiares, além de, por consequência, estimular o ingresso na carreira e o fortalecimento da categoria que luta e zela pelo nosso Brasil! #ReformadaPrevidência",2019-03-21 18:43:35,EMANUEL PINHEIRO NETO,emanuelzinhomt,deputado federal,PTB,MATO GROSSO,CENTRO-OESTE,114,EMANUEL PINHEIRO NETO
1616,1616,35319,1,163,"Em especial um olhar apurado para o caso dos policiais civis, militares rodoviários e federais que possuem alto índice de afastamento das atividades por excesso de estresse físico e mental ainda jovens. #ReformadaPrevidência",2019-03-21 18:43:16,EMANUEL PINHEIRO NETO,emanuelzinhomt,deputado federal,PTB,MATO GROSSO,CENTRO-OESTE,114,EMANUEL PINHEIRO NETO
1617,1617,35320,1,163,É necessário se ater às diferenças no exercício de algumas profissões essenciais do serviço público do Brasil #ReformadaPrevidência,2019-03-21 18:41:34,EMANUEL PINHEIRO NETO,emanuelzinhomt,deputado federal,PTB,MATO GROSSO,CENTRO-OESTE,114,EMANUEL PINHEIRO NETO
1618,1618,35321,1,163,"No entanto, é importante debatermos, discutirmos e aperfeiçoa-lá , principalmente para que não cometamos injustiças em nome da eficiência. #ReformadaPrevidência",2019-03-21 18:41:04,EMANUEL PINHEIRO NETO,emanuelzinhomt,deputado federal,PTB,MATO GROSSO,CENTRO-OESTE,114,EMANUEL PINHEIRO NETO
1619,1619,35322,1,163,A necessidade de mudanças estruturais na Previdência social brasileira é um fato!  #ReformadaPrevidência,2019-03-21 18:40:49,EMANUEL PINHEIRO NETO,emanuelzinhomt,deputado federal,PTB,MATO GROSSO,CENTRO-OESTE,114,EMANUEL PINHEIRO NETO
1620,1620,35326,-1,168,Prisão arbitrária de Temer incendiou a República. Efeito colateral positivo é que a reforma da previdência subiu no telhado.,2019-03-22 10:29:49,ERIKA KOKAY,erikakokay,deputado federal,PT,DISTRITO FEDERAL,CENTRO-OESTE,116,ERIKA KOKAY
1621,1621,35330,-1,168,"Sabe pq os militares foram privilegiados na reforma da previdência?
Pq os militares estão no governo.",2019-03-22 01:12:36,ERIKA KOKAY,erikakokay,deputado federal,PT,DISTRITO FEDERAL,CENTRO-OESTE,116,ERIKA KOKAY
1622,1622,35368,0,207,Veja como seria o voto de cada deputado se a votação da reforma da previdência fosse hoje: https://t.co/K613ZvuHtQ,2019-03-21 22:16:43,GERVÁSIO MAIA,gervasiomaia,deputado federal,PSB,PARAÍBA,NORDESTE,146,GERVASIO MAIA
1623,1623,35369,-1,207,"Na próxima terça (26), inclusive, participaremos de debate com o Ministro da Economia, Paulo Guedes, principal idealizador dessa reforma. A oposição direta tem a base no diálogo. Por isso, não nos calaremos. #ReajaOuSuaPrevidênciaAcaba",2019-03-21 21:23:57,GERVÁSIO MAIA,gervasiomaia,deputado federal,PSB,PARAÍBA,NORDESTE,146,GERVASIO MAIA
1624,1624,35370,-1,207,"Em sessão na Câmara, enquanto questionamos as contradições que rodeiam a reforma da Previdência, cobramos também a adesão e posicionamento conjunto dos líderes políticos do Nordeste. https://t.co/PB2GA1TTJv",2019-03-21 21:23:29,GERVÁSIO MAIA,gervasiomaia,deputado federal,PSB,PARAÍBA,NORDESTE,146,GERVASIO MAIA
1625,1625,35392,-1,230,"CONFIRA O MEU POSICIONAMENTO CONTRÁRIO À PROPOSTA DE REFORMA DA PREVIDÊNCIA DO GOVERNO BOLSONARO veiculado no Bom Dia ES.
A proposta não combate privilégios e é uma perversidade contra os mais pobres e a classe média. 
#SouContraAReformaDaPrecidência https://t.co/zexfIK4Xci",2019-03-22 11:15:58,HELDER SALOMÃO,heldersalomao,deputado federal,PT,ESPÍRITO SANTO,SUDESTE,162,HELDER SALOMAO
1626,1626,35407,-1,234,"Nesta 6ª, estaremos nas ruas contra a Reforma da Previdência! Em Porto Alegre, o ato será às 18h na Esquina Democrática. E durante todo o dia, estaremos no Largo Glênio Peres conversando com a população e explicando os prejuízos da proposta do governo Bolsonaro! https://t.co/5FW84StttQ",2019-03-21 18:54:32,HENRIQUE FONTANA,henriquefontana,deputado federal,PT,RIO GRANDE DO SUL,SUL,164,HENRIQUE FONTANA
1627,1627,35418,-1,247,"Com a Reforma da Previdência os trabalhadores perdem direitos, exceto os militares, que além de manterem a paridade e integralidade dos seus salários, ainda ganham de “brinde” um novo plano de carreira.",2019-03-22 11:38:33,IVAN VALENTE,ivanvalente,deputado federal,PSOL,SÃO PAULO,SUDESTE,176,IVAN VALENTE
1628,1628,35423,-1,247,"Onyx elogiou Pinochet e disse que foi necessário um banho de sangue para aprovar reformas do ditador.

Já recebeu o repúdio de lideranças chilenas.

Previdência lá virou uma tragédia, com suicídio de idosos. Economia chilena cresceu muito mais na democracia do que na ditadura.",2019-03-21 23:26:35,IVAN VALENTE,ivanvalente,deputado federal,PSOL,SÃO PAULO,SUDESTE,176,IVAN VALENTE
1629,1629,35425,-1,247,"RT @psol50: O autor da Reforma da Previdência foi preso. As maldades de Temer vão além da investigação por propina na ordem de 1 milhão.

O…",2019-03-21 20:31:10,IVAN VALENTE,ivanvalente,deputado federal,PSOL,SÃO PAULO,SUDESTE,176,IVAN VALENTE
1630,1630,35432,-1,248,"Mas a sociedade merece uma resposta sobre essa prisão, que ocorre num momento muito conturbado, confuso, com crise política, em meio à Reforma da Previdência. Nos estranha o momento em que essas prisões são efetuadas.",2019-03-21 15:58:15,JANDIRA FEGHALI,jandira_feghali,deputado federal,PCDOB,RIO DE JANEIRO,SUDESTE,177,JANDIRA FEGHALI
1631,1631,35439,-1,251,Engraçado.. a reforma da previdência virou projeto de aumento de salário.. não voto assim de jeito nenhum,2019-03-22 01:47:00,JERÔNIMO GOERGEN,jeronimogoergen,deputado federal,PP,RIO GRANDE DO SUL,SUL,180,JERONIMO GOERGEN
1632,1632,35451,1,256,"RT @JanainaDoBrasil: Quando o Presidente da Câmara ameaça deixar a Reforma da Previdência, pergunto: ele está pensando no Brasil? Se ele go…",2019-03-22 11:34:48,JOÃO CAMPOS,joocamp69885238,deputado federal,PRB,GOIÁS,CENTRO-OESTE,199,JOAO CAMPOS
1633,1633,35454,1,256,RT @CarlosBolsonaro: Mais um pouco sobre a Nova Previdência: https://t.co/wJh7Wo3YDw,2019-03-22 11:30:36,JOÃO CAMPOS,joocamp69885238,deputado federal,PRB,GOIÁS,CENTRO-OESTE,199,JOAO CAMPOS
1634,1634,35492,-1,269,Esse é o verdadeiro significado da PEC da Reforma da Previdência. https://t.co/VOHxeSL0m9,2019-03-22 01:10:53,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
1635,1635,35502,-1,269,Convido todos e todas para a resistência contra a PEC da previdência. https://t.co/EFjHhR3VjB,2019-03-21 18:17:23,JOSÉ GUIMARÃES,guimaraes13pt,deputado federal,PT,CEARÁ,NORDESTE,194,JOSE GUIMARAES
1636,1636,35565,1,321,"A velha política quer fazer o que a velha política faz: trocas.  Não votar pacote anticorrupção do Moro e acabar com a Lava Jato em troca de votos para a reforma da previdência (sem garantias, diga-se de passagem)...que as prisões continuem.",2019-03-22 01:16:13,LUIZ PHILIPPE DE ORLEANS E BRAGANÇA,lpbragancabr,deputado federal,PSL,SÃO PAULO,SUDESTE,229,LUIZ PHILIPPE DE ORLEANS E BRAGANCA
1637,1637,35566,-1,322,O que está em jogo com essa Reforma da Previdência. #AssessoriaErundina https://t.co/eMZ9y0Hsse,2019-03-22 12:18:22,LUIZA ERUNDINA,luizaerundina,deputado federal,PSOL,SÃO PAULO,SUDESTE,230,LUIZA ERUNDINA
1638,1638,35567,-1,322,"Fala, Ivan Valente! 

O líder do PSOL, Ivan Valente (SP), comenta o novo ataque a Previdência que está em discussão no Congresso Nacional que, na prática, é o fim do direito à aposentadoria. https://t.co/7GXo92G0FX",2019-03-22 00:03:05,LUIZA ERUNDINA,luizaerundina,deputado federal,PSOL,SÃO PAULO,SUDESTE,230,LUIZA ERUNDINA
1639,1639,35584,-1,333,"Hoje é dia de protesto em todo o Brasil contra a reforma da previdência. O que o governo está propondo não é uma nova previdência, mas a sua destruição através do regime de capitalização, que fez com que 90% dos idosos no Chile se aposentassem com menos de um salário mínimo.",2019-03-22 12:03:20,MARCELO FREIXO,marcelofreixo,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,240,MARCELO FREIXO
1640,1640,35587,-1,333,RT @PsolCarioca50: Sabe porque somos contra a reforma da previdência? Os vereadores do @PsolCarioca50 convocam a todas e todos para o ato C…,2019-03-21 23:23:16,MARCELO FREIXO,marcelofreixo,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,240,MARCELO FREIXO
1641,1641,35590,-1,333,@stathales A reforma da previdência vai piorar a vida dos pobres e beneficiar os bancos. Sabe o que é o regime de capitalização? Pesquisa o que aconteceu no Chile. 90% dos idosos se aposentando com menos de um salário mínimo e os bancos ganhando rios de dinheiro.,2019-03-21 21:34:47,MARCELO FREIXO,marcelofreixo,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,240,MARCELO FREIXO
1642,1642,35596,-1,333,"Amanhã vamos todas e todos para as ruas lutar contra a Reforma da Previdência. Esta Reforma não vai mudar, mas sim acabar com a Previdência Social. É muito perverso e precisamos derrotá-la no Congresso e nas ruas. No Rio, a concentração do ato será na Candelária às 16h. Até lá! https://t.co/VxNPJBt9fZ",2019-03-21 20:05:33,MARCELO FREIXO,marcelofreixo,deputado federal,PSOL,RIO DE JANEIRO,SUDESTE,240,MARCELO FREIXO
